ownerId,legionIds,atlas_deposit_unlocking,wallet_balance
0xbeb8fd4683595145189b8a2b6168a711b4d44fc6,[9800],3000.0,2091.830334973903
0xf219904c26044db624b01ce7bee8bf98e64ec619,"[9838, 9839, 9840, 16258]",170000.0,32862.1889544216
0x3a6bfe2b87b4b7d8ec76142d0ada23fce10b74b0,"[9878, 9880, 15097, 19380, 19387, 20253, 21092, 23258]",496110.97440623934,134.18571719892162
0x064e2e9c7df51861ac4492551baf1fd6e3286074,"[9882, 16510, 22449]",6616.912428306356,15.51302363992329
0x8bced9d03f4c3bc59a0bcf91933191285af67268,"[9922, 9924, 16158, 16163, 16164, 16165, 22201]",585000.0,1357.2083572750269
0x7114aa86e6ee374ad614c6b4dce8dbdb8555465d,"[9943, 23613]",99999.99999999999,9300.863051176362
0xc38da808d0865005312fe99387f5228881539e9f,"[9945, 14675]",,65.77167752836856
0xebcea89d0e3beb500449f7216bb0f456d1fd93cb,"[9981, 16398]",22499.0,29.03556564865067
0x8ff55b93a1ed400e8bc44dc0026459209700a704,"[9990, 10078, 10079, 17371]",,24.886264079667438
0x5c620c6daa7f78921a643640e88350917a2972f1,"[10008, 10009, 12003]",30000.0,485.76488095238096
0x95ad72b8f2138df54bb9c1456b47504e40e201ff,"[10018, 10019, 10120, 10180]",,92.0
0x6f8973809b94030dd4c930fd1182e5d5dcdcf9f0,"[10021, 10893]",99999.99999999999,0.0
0xf490f58567fabfc2aee47ffa3a87be29590df3b3,[10023],7500.0,126.68279764122657
0x1e38f19ec613cfcb06d23fd71d01c9dc1feba45e,"[10031, 20973]",1500.0,795.2038062281481
0x668e961736454a2444adb485340cb7f0844ddd3d,"[10046, 16328]",,1490.068264149409
0xd77a8cde26afb5b711f0e25c23a48562d5259bf3,[10051],62709.032493826424,0.0
0x52cd47933c3428e5ae8f442a47f904c390942dce,"[10063, 16249, 22978]",84868.7,64.3823706874239
0xdbd296c51b1d32f5d8cc58cd6f8a5f70e6d92d33,"[10106, 13284, 16601, 16602, 17687, 22735, 22736, 22739, 22746]",,107.32524383338237
0xf6818a153a9950c1da39bb1eadfb7437f7329ad4,"[10109, 10148]",,120285.25956862589
0x72959497201a7e931d8460dfa28935ca8db2a91d,"[10141, 10142, 17774]",,4759.759021259416
0x658cd0c3d10179763f5cdafaab558bd7b6f40a7f,[10145],,3263.893814920488
0xdf0460cbd0d1219785b07f1e19be8a07d7a0db8c,"[10156, 10157, 16252, 16253, 16254]",,5129.215891214866
0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,"[10161, 10722, 10976, 11006, 11136, 12226, 13640, 15213, 15238, 16525, 16649, 16758, 16780]",,1204.481344740109
0x1ce33afd0e70ad410a74e855dd9871f2b31f3eee,"[10162, 1200]",,8185.928145419026
0x832f7b8fa10ef43c5398e270476d469949aad377,"[10171, 16237]",,2285.5185994603485
0x60e2a272b6233d4fe08908bfa6ea44518501732a,"[10194, 10196]",,7883.270161883999
0xd25eb9811fd774f7480ea21e3e3a6f692e39db94,[10209],,4379.152696540022
0xe3cadc86b296e57c55dcb7c9e90936e7517237b3,[10220],,3289.57327930181
0xcce853ecb829d914d119724761e3deb6ad982047,[10281],,1508.8102716468206
0x791bf46d6aa1132f809665302b3c1069986ee0fe,"[10286, 10287]",,11702.652547770038
0x038a2c957a470373ea4ecf91493bcbf2b4a2ec93,"[10294, 10295, 10296, 10298, 17022, 17025]",,20346.37925937461
0xddf5523da3921b63f5cd6e21998e8d07d329d6d7,[10304],4000.0,5646.473752150114
0x69cef33a702b73fbc4d4a28fd73b4131c15d32f7,"[10306, 14553]",3001.093966955362,29.69118265857094
0xf6573a3576cabdd2f6b8886864fcfb748fbd5b93,"[10391, 12927, 1375]",10898.730276079144,25247.106719983178
0xe11d6fe5918820a53c7ab7c4c37183ab29a4b103,"[10394, 16340]",108000.0,418.30047013448774
0x40a0b8744d79ed24738f4a08f02a9dff467c5c96,[10424],,694.0277215169303
0x408b0903a56e6b7b19078f06a8f6caf88a8cc72b,"[10462, 10463, 10464, 10465, 10468, 14353, 16946, 16947, 16948, 16949, 16950, 19559, 22597, 22598]",,783.3434042105447
0x4fbede53b59d1a2ab85f785ad76e1dcd66a1546a,"[10472, 10473, 10474]",504184.7117338462,3242.5377851600583
0x1297ad486549a430d59d9d5f99ed7c216b6e77dd,[10482],230000.0,231334.54020418704
0x5ad714d3d477d80cce0a2bd63a178119a72715e0,[10502],,725.8674874042007
0xd7ce367fa0e74f11ae934939712ff2e3d634b5e7,"[10513, 13231, 16105, 16106, 16107, 16147, 16148, 17783, 21716]",660523.0,2052.6273334468415
0x109b2d89b2b503a553bbc9c8755abf736de5f0de,"[10526, 22613]",90001.0,3771.9508680555555
0x154c08be7f1a96f0a71c467745065691baa36d45,"[10532, 10799, 10800, 11748, 15542]",,130.89760110227147
0xf5c2fdde417e51c63a0ec0875f9bce27b439d8dc,[10533],,7.583046093416919
0x95f4bbbac25ca93692a61afee957ba1971dcc566,"[10539, 10540, 10609, 10647, 1364]",,40802.44253691871
0x759c5f293edc487aa02186f0099864ebc53191c1,"[10552, 17579]",0.1,399.0226106795499
0x8404efa98a4e129855c200fc4e90c257078d9ed3,"[10603, 16558]",,37426.2323433577
0x309bcc55fe9cca749cff42eb94a846823d27bce6,"[10665, 10666, 12732, 12734, 12735, 16702, 16703]",,1070.5355145089798
0x90b7f8eb3e7690ad5b093ef92ad4055f2b61e693,[10674],,7959.94938654136
0xc049085709fc6581152c1e1edeea53fae58fede1,"[10692, 13330]",,973.1524801117262
0x63095ce68ae2f6dc0a3e068d97f2d392c51ebd06,[10693],,2345.778532975729
0x2b5321c1afddfb6680aafff4df96a209e18dea1c,"[10712, 10713, 10714, 12219, 12816, 12817, 12818, 12819, 12820, 13099, 13485, 13486, 13793]",92500.0,17460.0
0x30a39fcd4d538b3434ea0d2877292cc0f45a79cf,"[10736, 16555]",131000.0,3326.8378768941
0x734740c70db02f5710207f1d12df47c710665206,"[10742, 16539]",,840.2135574249849
0xac75cdc34283406b050cadf4ea5902a9310b138e,"[10750, 10751, 10752]",139000.0,1985.2189391594795
0xbab64597e8d0eb511a356b56b8dc46c7b01097c5,[10769],377.22370615780216,53.167413416104814
0xbaa32149f2e8e4813c604deacee48e381cecb937,"[10774, 11680]",,1067.3920627815528
0xa4c4141637eac06d6ad22d9e354058eabdca684a,[10776],4000.0,89.80451501070107
0xf2fb34c4323f9bf4a5c04fe277f96588dde5316f,[10850],3000.0,10000.991039137834
0x91db3d20b0873d939a1b02fa76532b2134f1e6fe,[10868],26000.0,56454.34674869427
0xb7176c03739ec10c4ec8e21a64ad64b228b8a5f2,[10904],500.0,2218.844662064392
0xb3c0bc50b421ba2106b8d358d9cbe13efc096418,[10908],,920.4653659337469
0xd1a7b9a0f96a813e829235590bb5de65a092254d,[10974],8000.0,714.0660970570833
0x4e81276e61db7fddd1001ebd6ecbfa28e06a2136,"[11012, 15817]",882.7059472241167,2780.4700119860286
0x3727220a0062dc00c08cc53186ca2d1cd3babe2f,[11033],,8221.898964593078
0x1d40e7a48751f3379284c24b2d2eca3e40e00d4f,"[689, 697, 702]",,95.62303755387471
0x5b1c563899a4d2038066b6139132abaedf66ac7f,[11089],,78026.92052467461
0xc9b378a35c6c2e9971f74b0a75662aa664b3f391,"[11101, 11103, 11104, 22766]",34518.57211231896,22975.0694706906
0x647d2ae18ba2a341dbfa06b491bf8a91b7ffbab2,[11111],,548.4086745022267
0x43d37c0f1e0e6124c1d4485dcaffb02b5b3fd195,"[11135, 15521]",,5374.229025115741
0x5d082946dadda4ac0259c4eed8dac62de97078fa,"[11158, 11160, 16754]",,24011.857301641765
0x473bbc06d7fdb7713d1ed334f8d8096cad6ec3f3,[11217],,5.978674389146153
0x75e55dd9914870a415532c2bb5b969d5a3437841,"[11227, 1066]",25089.57353070407,1756.9250890573162
0x0f0939a3b40f5186c8e8aa998e815e9976c7a540,[11246],,14.798565803806929
0xd30eb4f27acac4d903a92a12a29f3fe758a6849c,"[11299, 11302]",,102859.56212921419
0x82cb2e8852de03a89298473f0d662fba8db0971f,"[11306, 13488, 18671, 19400, 19892, 20360, 20878]",,2472.727277623848
0xc7b169b108c5e75991c520aea97140534291c81d,[706],,8104.902881519245
0xfe0e5b8179419d241ce20cc094150ac4e912ea59,[11340],,542.1360468208113
0x0dc7fc49f79b310b3ea8919ea15429d35c565d11,"[11366, 17219]",,2317.125960261745
0x8792f37ed02088f58f3eef6a56acd9ccd444ea79,[11407],,22.75457833014633
0x962edd731279dbbb2c7092ad28655f845fd02b18,"[11412, 12909]",,1.394093105589427
0x371c4cf0efeda222fd6461cd5e4f9d62ac61d78e,[11419],80000.0,60.978716270683066
0x0457bdd7d70c82f4cb1c850bd49064a544630978,[11466],,443.60145608175566
0xaf749ca22395604e4d064c35e2caa27ba96b1b55,"[11482, 17002]",8000.0,4371.871562026224
0x745b8e12698b852f067a5edc661adcab0a049428,[717],,22.80865
0x5453128d30bb094f8f067116db29b64dc3e67a43,[11555],1000.0,1946.2867605725048
0x51fab80a5296672dac1bb18e378d8dd81ed80d9a,"[11605, 12871, 22197]",,3374.073194387246
0x3b66c992860abd1ec94b917e222dca78ad55032f,"[11606, 11607]",54752.748211728234,2718.940838033267
0x1d18a0fdff04c4c462b42bccac22c1df1f5595fb,"[11624, 17067]",,584.8422465104468
0xe5bc0291f77a4fc56f96cf3fd6494ffb1cbf2014,"[11656, 11827, 20876, 21184]",149999.99999999997,15.188400946453998
0x0e11ef520983bd69e57fb6d619e571a1737cab97,[11664],,0.31744656216119826
0x3208954669aa12e1bfeced8ac7d2e6673cc4eef1,[11676],,235.64825043823075
0xdd72527cd9265013952ad33825b35ab66e93bf3b,[11770],,282.6561555265848
0x5e6ff93a0ac631f2196567b720993c04cf7abdc7,[11828],1000.0,5572.014334547889
0xc1bd21ecd832ef3c3b1a393a0d66dd2b92c0a944,[11936],15000.0,228.96818617401934
0x34a32ad4ba1ea1eb02ccd3ed5b9af9a8d8ea07a8,[11982],,189.97021261176337
0xf11648b0ac91e0e9f7d1fc17e2c1de911f7df93d,[11996],,1300.008096977044
0x58d58008a506d6e29c9e57fc465dfd6c2342cf5f,[11998],60000.0,346.49420110276594
0x8da412e9680269f37eaa34d15154c009b4415a81,[12050],278759.4055,757.6028217901957
0xc24729ef71610d21387239efa6e2ab02c2825374,"[12148, 12149]",85000.0,22702.119251776792
0xf6174f219d468b420af8787a979b7b81bc69d136,"[12414, 16393, 16446, 16869, 17849]",10000.0,1566.349383798338
0xf3c9ad2f3bd897d12b0fab2d53b1dd62cb8f9d6e,"[12462, 14110, 17615]",120000.0,24015.728085063536
0x5438f01ebba17c7ee279af990d0a8a02267833e4,[12480],5000.0,1522.9793155778111
0xde33e58f056ff0f23be3ef83ab6e1e0bec95506f,[12496],15.53557835007082,564.2479845404858
0x1fb7d3c3af2b994731798f00d19c9df7540d3c3b,[12694],,349.59804119456714
0x4a60a51b200cfc0224645c515530dcb3effcb370,"[817, 23351, 23352]",,119.86535785627716
0x92e40c3ac7f668631b508cee97002b64415af8b2,"[13103, 15510, 17389, 18273]",,34.85938068329429
0x098b8c8e17d300233e4893924d226e728e91eeef,"[13141, 17954]",3000.0,426.55603065015515
0x7e98d97e0703a79299b65cb57a992a77a5079678,"[829, 19171, 19369, 19386]",,97757.73174759804
0xca96e1673116557725b3289f9bf3a2a2be491120,[13340],,20915.095821689298
0xdc0a486efaa04e033da5ebd6f5caf3d924f3a159,[13531],,236.2
0x1645b30527d8be0385da21a96ea6c5fc1bf1825a,"[13647, 13648, 16076]",44800.0,390.7480860526204
0x61ccf1ad4ae3964eea9cc776552daae3397ab264,[13821],,659.3489832954745
0x5801fdaee2cb29b185122582bca6e796bfe47dd5,[13822],,8.451144844815603
0xc949c2f384f0e0fc848a41052e7d0c467ca43d54,[14022],,33.52610699265316
0x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,[14722],102144.0,8012.0839680556755
0x5774c601c1d485590949b99d386705164f31a953,[14906],,27.691339356404637
0x71729abdd2a714db020321aee2fa76cb5c0268d3,[15216],,206.1736761294518
0xe5499a32bbfedd563f87c6fcb05d5eb0333ac996,[15313],,254.27491300511088
0xa3a3b69a3c76308a867b47d3d60d8ee8213366b5,[15419],,7334.672083916893
0x670cb798a46097da6424cea8e6adeaf4bd7fc024,"[971, 972, 15742]",40000.0,35830.692830560714
0xf39658c5f641c52aa942acde6bd178b94c30ad6e,[977],567.9992207580225,816.3046285417282
0xadf036ffc79e57effc3b63ca6b164feb06d4834c,[15787],,8684.483643203797
0x482dedbd00ac5c3f59d3d84f86e16cfad8e5200d,[16031],100.0,234.30090712277584
0x9de7b7ce0d4783209957d0253769bd54934b7a13,"[16032, 16033]",,652.8171630511857
0x1d5522626729349812a71d812d14af8af1f7aa26,[16090],,3222.137806209476
0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,[16130],,881.5424737465079
0x4508205f7dd2129fd970df1bb29ff6b8eb1f148c,"[16145, 22089]",1500.0,1122.407526310049
0x97735db6fbbc87eb32ac63b28510ab5da2829a52,[16149],20000.0,1025.0454585562788
0xbae4e32ede96935787b3952389a146866d1e40fc,[16152],,20.492378988354428
0xead2b8ee2a2d0c5e99f7808d37f2ee57877ad2de,[16154],38000.0,1421.8412246290836
0x54639740ad4c316eeb9b4ba145b383901e04eaa3,[16204],,400.93625434114745
0xb66208276563c538cdeb5cf37c815a14c915ac1f,"[16210, 22266]",,6084.279484042835
0x97e009cb2553b9d753ee9e08acff8f32903edd28,[16223],,305.7190271952258
0xd4c5211966074126b8f932596a26a34e5ae31d45,"[16268, 16269, 16270]",70000.0,6725.429125038041
0x79bc6c1d8fc64214107949f0e5a2b1b4ce690b60,"[16316, 22848]",,12.714129699248812
0xf681efdcba35c69dc0fe56b7fdb56324f5abd385,"[16321, 16578]",4000.0,1811.46195
0x747e83632fce402366eeb224d02a276ed2d0d47a,[16332],,47.03197217489478
0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,"[16344, 16405]",110001.0,47163.751514628806
0xa4312263100b1bc63d0108171c2ffd7854ef7ad1,[16350],49999.99999999999,6735.092297915236
0x032f84aeff59ddebc55797f321624826d873bf65,[3],,47081.38005895375
0xa4a4391e36ea795760c06d32e4cb0b1968c87f35,[16392],180451.06082753238,816.698473022064
0x1ccc5914dad16b432644f832890d8cc40df72a2d,[16490],1737.0,23.837951543035363
0x0b85a2746216ab3b664c70dfb9ba9127c2f0fee5,[16521],,101.6466130676663
0x6fbfed625112b8587b3009453329f31250c80e63,[16590],,45.98937425901595
0x227e1b983db675cbce4862848961e33cfe16a5d7,"[16607, 18605]",2.62,85.79681731212521
0x5cd334c41cd8da95be22d44de617fed9ce12363a,[16627],172000.0,822.5883107794502
0x54372fd91473e0f6f8507a955cd45de9b9d740d5,[16686],2400.0,601.8425159019695
0xdf5b0e3887ec6cb55c261d4bc051de8dbf7d8650,[16711],21001.0,371.6658497944962
0x8794941dd8fe7804ba8d2d1189a041af36f5a588,"[16729, 16732]",103880.0407838902,0.0
0x2aa4dbf8462b3eec6e8b8134b6ba8f8cd84fd1cb,"[16742, 16743, 16744, 16745, 16746, 16747]",156098.08683684136,0.0
0x68321c407aa92cf001c2e766cfba4259e9d9a1ad,[16757],75000.0,0.0
0x4393b7b4f94d78323a2efab982449182b292074f,[16774],49999.99999999999,17717.396128942528
0xab231ec29c05eff58574f6acbb9440b7e0fa8626,"[16805, 18594, 18596]",192000.0,8246.308142006555
0x996f047f5ca79c7a1cfb92a534add66520d9c2b1,[16817],,251.45807004175984
0xea40a159a1430a9422f1a66f11ca9dfea76d80e1,[16970],1000.0,891.6195860829687
0xa1301bc880de06b84be4d9150105c6b8cc6202b2,"[16974, 16975]",46327.0,3410.3931317577553
0xb8c99cf73b3fb4fa362f44ee10fd8dafae45d7f0,[17005],,20.0
0x79116c7cee3295e2f0008d075637c6ac2bc06865,[17034],140000.0,1634.94203055382
0xcbdccb3e11777da45a2f2c9b3ae323d90b1f8a87,[17037],33000.0,25183.650162796665
0xc56acc675edab61367102542ec9c739d2c292a3e,[17087],,0.3944380071142236
0xcd7f6b72049c3b54416f9f26392cb271e74ca3fd,[66],,12918.392934536598
0xce13bda9dbb5d9edac09188b3455e7b6b54d5009,"[17175, 17226]",,2146.839889016809
0xca297f9413a18e4b919799d0d0a5ad9c1be6a0ba,[17217],8000.0,7741.913748138714
0x627d9676d261a2248567bf078e21720fcc3dc549,"[17270, 17271, 17272, 22052, 22053, 22055, 22056]",,33.15446616848427
0x1a49fce89d020dc189979c0d5a52b59a35742fcf,[17296],,200.34197598182905
0xca997b85f3247744c07eaff8d7dd14410ce29427,[17302],,62063.378353942026
0xf4580a1f39dbdd9b03103741604a3a92f5b9a5c8,[17365],184997.1183841527,1251.7063323742693
0xc6ce3202b4c5da7db2736e92383f6405afb57715,[17380],,2294.3139752403886
0x6909e31e2dbf9b1140dca85acb77224b59258a9f,[17415],,62.54679807906804
0x1fd2978ac57fb2f459ef1ab7812b58f29ab437ba,[17450],1867459.3182941403,13627.168473914924
0x42741dd36db0aa4ec6fa2b90afe8250b1ec2e70a,"[17456, 21381]",,1699.9787942666865
0x754880ec7cdce6545038bf87fe8270fd9da43c4d,[17538],,828.088083786637
0x397382acb7b201b83f8b4833a01094ef8f319c10,[17560],,816.7871405852268
0x97fb0eda14c48073332915a0f30b52f37958b7e3,[17598],,58.54841491452571
0xe6402d1222325f91cbdac68797fac5e8ec2e42e5,"[17824, 17825]",,703.2294738451303
0xe29eca6437dd8f39faa01fa74b6eea0178d3bf77,[17958],,545.9668501695518
0x65711ee91afc72398e7f9db2f8b0f73a87cc524c,[17991],11284.0,41.82862869495779
0xe65572aeb09776e097ad49ba86b3c39fa4ab533d,[18030],8000.0,13379.761644164635
0x8afaed312996c8a3984c83e9d092faa970f9d055,[18037],132255.94826433316,514.2482932378862
0x6301add4fb128de9778b8651a2a9278b86761423,"[18082, 18083, 18084, 18085]",,2271.9556196190347
0x7cf67a1a486d5716517a989f180112ba26d1afcf,[18176],519900.0,29134.40756141155
0xbd16ea350f19025ad2b92c3325a4d90e1205c7be,[1145],,0.07687327145725135
0xf8de1e04e35d3059ed38a80c23a85884c3a12833,[18585],1400.0,42.78612702444317
0x32d0af7a2de99d4f1d601c2c0ec5084a4a1cb840,[18637],600.0,172.22269284153847
0xf92fdae0fe3c4e9f60ea44304937468b3890a283,[1166],2500.0,105.27415822706523
0xa3b7e585430f02eeb5d3eadbc47cbeaeb482c033,[18737],,20166.0
0xd2da3a07bf4cd039d5f36d22f22b6fe04bd56a86,[18754],,353.65971390146234
0x790f72745b86fdefeb1ae9d520f2285da3e40989,[19082],,86.57758499019367
0x9fe8dd53cbdd395dd9f9e4e1a843313bb0c1977c,[19189],2000.0,610.3958591143013
0xad82aecd14d42aa19f5b6175e23937f33d25babe,[19894],,30.936110746133693
0xe8883ad1b01d9911b37552385914c125ebd7fcd7,[19951],,488.6730032167501
0x9be06783d8df6f483071805311e3dd55032eb88e,[20216],,1121.8499588542554
0x677a75bd0d71ed25b385a9ef0bba432aac647e3e,"[20623, 21264]",,0.0
0xe62f16865ad77071fa4581c1342272bc5715bf96,[1302],185000.0,149817.06678771396
0xf3d0cb1b3db63a5f98a0ecb05d0d9f263058b7cb,[21370],250.0,1504.4369639043703
0x23e56392e605fe5d2edde803be5070ba27a6cae3,[21609],,44.79
0x8963bf3079639e06d2f88e59b47988ca75f81c53,[21734],,356.3392341449067
0x11cf00ab1b7dd2f9529341ca4229f3bd5ac2e40e,[21741],,88.80446216368664
0xc79c88386c95130bf7c20a184cb8281ed639fab4,[22069],,0.0
0x03948243ab118759fbf5e1d25fa11a98b75ddbcf,"[22285, 22286]",,275.5793574675702
0x2edef13c52b0c2d057660da1d230d481bb074a60,[22637],,347.32563838346994
0x184b8165e747817551eac977cf93d7dd4cbe18c4,[22835],15000.0,392.27108284732236
0x3fe010b7356018bcbe4cd4f578ea7cab36756962,[22987],,83.27530931450752
0x8d77fe66ef7b1f61ea9f5c31c28d58c6661679ae,[23191],,3547.2984928511783
0x2e3c2c418ac043ae1027a2f1bf8134e36cf6f94c,[23344],218.8121710298741,444.8220360168486
